-3.914680923365871786e-20,6.005012119738613894e-21,1.370379476361583291e-18,-4.471213540624601065e-19,-3.952501105551533396e-18,2.143815622793888449e-17,-1.622399137120703994e-16,-1.854173201562875180e-15,3.266423773427227153e-15,-1.094130792176719503e-14,2.233438898257865043e-14,2.732086871257569435e-14,3.391200493037777082e-14,1.102926058618575186e-13,4.567324224752265905e-14,6.112413099071870764e-14,1.244154331632048769e-14,-8.837356607638127881e-15,8.422756774163470646e-14,1.350648109188698834e-14,1.830885766113464733e-14,2.588414456347090687e-14,-2.904889228468166520e-15,8.495384292897747634e-15,1.375642397473264130e-14,1.683247433642954490e-14,2.524005468209635480e-14,1.838688832885145124e-14,-1.191769317768144473e-14,3.360561384211727338e-14,9.944572152168745275e-16,4.259345694123435654e-14,1.232576704273834254e-14,2.378234610867700720e-14,3.998508790049980280e-14,3.695346124464510146e-14,1.910701215110999991e-14,1.241245517661533453e-14,-4.591975107432701306e-15,3.579024622194106604e-14,6.190399511685607394e-14,1.833714202324965338e-14,2.699313642921334051e-14,9.624889382426154697e-14,8.912089451919870632e-14,3.848102037950433010e-14,3.493842156212252253e-14,9.748199110084906954e-14,-1.698888072338734815e-14,9.667005929995758313e-15,3.627363318785844807e-14,2.901897886258455115e-14,2.988554649673375898e-14,3.584852793806105872e-14,5.207893514382712066e-14,-9.184809022796209408e-14,7.156376286231869037e-14,1.052965646205901753e-13,1.784968590072540878e-14,1.441113162578861719e-14,5.415535770197632307e-14,5.941245726897662529e-15,4.311847974996954458e-14,2.315955924958508256e-14,1.165499323316663746e-15,4.661729324564359537e-14,4.240340612948693591e-14,1.256356517694181428e-14,2.241562425862075519e-14,5.747321033493296939e-14,1.089032440825254954e-13,1.747424602195146777e-13,-3.613495185575576548e-14,-3.453906272927068262e-14,-1.616663240164609330e-14,2.472564821276038374e-14,7.624935548283650340e-14,8.726861128380118076e-15,1.690272885598828598e-14,1.400849979038294659e-13,-2.127389533971906486e-13,2.029521220013471399e-13,6.896250212768826474e-14,3.963376918348988008e-14,3.518626661651854812e-14,3.675480955309969467e-14,4.912489953378334817e-14,-9.568588349202045743e-15,8.823525311278790937e-15,5.427211237456382561e-16,1.282336315062316876e-16,-3.959295261714327256e-17,1.704264683842079077e-17,1.332237188901434484e-17,1.844032542647523419e-17,-4.920346110488638583e-18,2.817038545851816155e-18,-3.012377592370078763e-19,1.738215064665726699e-19,1.477255943060188799e-19,-3.207829234318424595e-20,-3.547151814913525134e-22,-1.356488129398145969e-22,2.711642884482872581e-23,1.560256898475772645e-23,3.944704434632300221e-24,-3.621137525484438000e-25,-9.225576920629479217e-26,5.905258167428848794e-26,-1.470758677944860550e-26,-2.222345564940545715e-28
-6.004871872147150762e-20,3.320758590924049697e-18,-8.994597172281258832e-18,4.619832394012825758e-17,9.653215104248884953e-05,1.854035241000736049e-03,6.774913518915839927e-02,9.501025038501070830e-01,-1.950113242492704790e+00,5.129226132863377252e+00,-1.361000300801233998e+01,5.137615356513850884e+02,6.359617214836009680e+02,4.576971513328623473e+02,3.523004971340826046e+02,3.605015103612942653e+02,3.416649952575478437e+02,2.931976511159884353e+02,2.491878898552249382e+02,2.681786289284999611e+02,2.997570527256045239e+02,2.934383581232956999e+02,2.610616221839085824e+02,2.616262875722524086e+02,2.205133483613860221e+02,2.235480945155654808e+02,2.633214393839338072e+02,2.967410638365146838e+02,2.979811532430948091e+02,3.216255401380124681e+02,2.604695723505564615e+02,2.464363155947174846e+02,2.533566796421309846e+02,2.884043907465318171e+02,2.513175303988898008e+02,2.484088993993044880e+02,2.928051179221570806e+02,2.433091572825229605e+02,2.184114845530476998e+02,2.315151072643516557e+02,2.799324514097569363e+02,2.541610481444644449e+02,2.624012266027110059e+02,2.808903438535065220e+02,2.906840997242371714e+02,2.860919124457854537e+02,2.966601556218598148e+02,2.710980543369872748e+02,2.642430831639047142e+02,2.548014826783114586e+02,2.674203508685419592e+02,3.377478498478994879e+02,2.796989702395192694e+02,5.863516605647071174e+02,1.072653817471235016e+03,1.030430472801973792e+03,3.700482825524555324e+02,3.518004191217807488e+02,3.350015489250260430e+02,4.011274480727664695e+02,4.082231136749091434e+02,3.195040502059817982e+02,3.354914079413134118e+02,2.676131929148741051e+02,3.710296989212266681e+02,4.175414435853405735e+02,5.106362041664618800e+02,3.497003449444448506e+02,3.830451245639392255e+02,3.847296623617569935e+02,3.550275565922560759e+02,8.240952723951288590e+02,7.878277054477575803e+02,5.555622543487332905e+02,3.134569311408787371e+02,3.796509198570854551e+02,3.947831156346175590e+02,8.687813068267530525e+02,1.130431140327204048e+03,2.843487578322994977e+03,1.479410999202915036e+03,6.603942180441973733e+02,3.989727120496509656e+02,2.736780611091530204e+02,3.546540856442063046e+02,4.122703428021662262e+02,-2.373408715638131028e+01,4.903703173688433559e+00,-1.401113172225565195e+00,3.087899241260088079e-01,-3.841111812257623492e-02,1.601901470617966491e-02,-7.624115670456163563e-03,-6.428455667291754425e-03,-9.579715480489707849e-03,2.579826244971324383e-03,-1.097013209241197050e-03,2.351316424295917516e-04,-1.034173471532056666e-04,-7.703947825479071543e-05,1.696268577103529965e-05,2.521008445231477355e-21,2.152409947465657419e-22,-1.658942026115688873e-22,-5.955308040784924375e-23,-5.347878970782843352e-24,-4.978789837965131836e-24,2.925235811988481284e-25,-1.204123964571419494e-25,-6.290558825753097361e-26,7.476671685102147723e-26
2.179916442071835111e-18,-7.477288400560813154e-18,3.510181193307284611e-17,-1.257224956530341632e-16,-6.009839363956225294e-04,-1.154273871781244694e-02,-4.217884043154400686e-01,-5.915089807657990306e+00,1.214089523783346891e+01,-3.193322099113169443e+01,1.839321622779456220e+02,4.488900972434455525e+02,5.088005566955414452e+02,4.172900432912375663e+02,4.394401636803652309e+02,3.933097151110589493e+02,3.894512225544646640e+02,4.040497226733642719e+02,2.966483000113654498e+02,3.093214902571898506e+02,3.644394275294134786e+02,3.538626067909233939e+02,2.857486988437065065e+02,2.791994884413195450e+02,2.831492959459528720e+02,2.944532555287074729e+02,3.511618777330915009e+02,4.067906102420827210e+02,3.450007397436505698e+02,4.013046750242764347e+02,3.204710653125160889e+02,2.897077066964204732e+02,2.993668361987757862e+02,3.076169260897047479e+02,2.937622583761893793e+02,3.177264623592324710e+02,3.073087697723798897e+02,2.714442914059017085e+02,2.467133021646834834e+02,2.991231630015354881e+02,2.967252498645534615e+02,2.946666716992010038e+02,2.977341025947008575e+02,3.595204476198969132e+02,3.353538844437136959e+02,3.530715539768793860e+02,3.374468942998051944e+02,3.429494064099314983e+02,2.636256213372113848e+02,3.477519203486415336e+02,3.440403242184413557e+02,3.835300092377921146e+02,3.169225293538833057e+02,5.420795515326337863e+02,6.363174070783657044e+02,6.042882749276380991e+02,3.915680754297162025e+02,4.184111890800409128e+02,3.762221541940018597e+02,3.810777112290471109e+02,5.068414474251269439e+02,3.165177970417304891e+02,4.141543694901248500e+02,3.427151994044414778e+02,4.541359818083140567e+02,4.220750664080702563e+02,5.021685332917828077e+02,4.096715705973333570e+02,4.310605201099319856e+02,4.469045325844657555e+02,5.420179832648776710e+02,6.485181530825470873e+02,6.210414577704417525e+02,4.926035269759602215e+02,3.908854506352433305e+02,4.767450661908122242e+02,5.610998113587031639e+02,8.870229518564798354e+02,1.004383509090468465e+03,1.866619561115319584e+03,8.674861014181270775e+02,7.166165556756681099e+02,5.770196911149106427e+02,4.434264283853658526e+02,4.532816981137665948e+02,4.251205099287121243e+02,3.043784079774005704e+02,-3.052917400483015697e+01,8.722964323136185527e+00,-1.922445341953766151e+00,2.391375797736479125e-01,-9.973019777684558052e-02,4.746575102367651261e-02,4.002188442035495286e-02,5.964080419668921218e-02,-1.606132376803632092e-02,6.829717453173386743e-03,-1.463868136287531721e-03,6.438493674125341480e-04,4.796276515066385626e-04,-1.056052471266680633e-04,1.075146128674952214e-21,-2.123396350151879889e-22,-7.419482908472896214e-22,-1.352070967081886345e-22,-7.214516568181523097e-23,-4.278207560742269268e-24,3.024417066131172940e-24,-1.305413379927329551e-24,7.758613391101190528e-26,-1.940032862616953067e-25
-1.082204330467440162e-17,3.449635513915255193e-17,-1.197908024790343683e-16,3.357037925441739619e-16,2.429553612112498803e-03,4.666298189884397762e-02,1.705132998058958460e+00,2.391249905006124266e+01,-4.908110532247921043e+01,2.021926944809780764e+02,3.399514765294865128e+02,3.288938189682844495e+02,3.836091804788426316e+02,3.648949276711271636e+02,3.908759795159979831e+02,3.366938497487332711e+02,3.085942541757924005e+02,3.666097057614068717e+02,3.047480229098030122e+02,2.882095700499006625e+02,2.994604750143593606e+02,2.652203654733195890e+02,2.088709131688610228e+02,2.191063118685462996e+02,2.588850690211932601e+02,3.140396468308409226e+02,3.458508706523116984e+02,3.393165430024343436e+02,3.089388836669522220e+02,3.549204567366894025e+02,2.729726890444264882e+02,2.406817950348386432e+02,2.827901398366682315e+02,2.769211364929620913e+02,3.070460379090856122e+02,2.813511334395915924e+02,2.252610291373688653e+02,2.226383386788017731e+02,2.431489298473081533e+02,2.719330489085273257e+02,2.492876401891545299e+02,2.289395905505425617e+02,2.658719361441691831e+02,2.992509138374441591e+02,2.821734231238885400e+02,3.254503896311193785e+02,2.782730911618867253e+02,2.912382126999454499e+02,2.131983183652876335e+02,3.828164703462953753e+02,3.000314485772758530e+02,2.588145383316552852e+02,2.432608970237495782e+02,3.206457134976781731e+02,1.836926675518968182e+02,2.312344809495481854e+02,2.988778187652685006e+02,3.741229252847862199e+02,3.412669573703893775e+02,2.567672616683471460e+02,3.665478685076857346e+02,2.562328240770036132e+02,3.582993839896853387e+02,2.914394973532081394e+02,3.075165362078805060e+02,2.876286686439694336e+02,3.190462406330561294e+02,3.276390434862816505e+02,3.208608579127877647e+02,3.506064553312617136e+02,4.523199438636054310e+02,3.197336767346592410e+02,3.595983573085662783e+02,2.962363128541385890e+02,3.586213580295096790e+02,3.956525692256980733e+02,4.600216461420881160e+02,5.383932791789959538e+02,4.540906129023185827e+02,4.076873472395858471e+02,2.288980078697141209e+02,5.631884656535183922e+02,5.461483758936038839e+02,5.039032966421532365e+02,3.985460241891875626e+02,3.099107634302907854e+02,4.415530194914091453e+02,1.890811634532585117e+02,-3.526368709071217467e+01,7.771728563402063195e+00,-9.667439269929539725e-01,4.031719444924994900e-01,-1.918863048866387144e-01,-1.617935321868461396e-01,-2.411054979844659829e-01,6.492993375158248592e-02,-2.760999704514347300e-02,5.917872180583186661e-03,-2.602842541241252514e-03,-1.938955473877520793e-03,4.269225749249930192e-04,2.411719661902751722e-20,-3.190113711988395837e-22,-1.030052742433925906e-21,-7.488544609980461795e-22,-1.435197008411486454e-22,-4.026038512474877051e-23,5.723662269060689115e-25,-1.940544338559089714e-24,-7.718022684926010602e-25,1.253741867756305188e-24
2.790208840418679933e-17,-4.812517712715028391e-17,2.643452199730807319e-16,-9.684201204966128328e-16,-8.045098829287515921e-03,-1.545173974238599202e-01,-5.646289679745950529e+00,-7.918261904320173983e+01,2.083392002183028922e+02,4.240089456420531633e+02,4.031256568008524823e+02,4.350505349501661954e+02,4.094408392300535979e+02,3.766134963286668267e+02,3.720321470093695666e+02,3.703084567300593903e+02,3.228566636975700703e+02,3.630356911187681135e+02,3.188306017033367539e+02,2.832724483166746268e+02,2.833831108540396713e+02,2.529690266076611067e+02,2.210471416251108110e+02,2.329572991294015765e+02,2.747741145140818162e+02,3.846472730083765441e+02,3.473279050052275352e+02,3.113897189364008682e+02,3.450643770349703914e+02,3.282885943794067316e+02,3.049490058063583433e+02,3.164942792611457776e+02,3.365497524700624581e+02,3.395303974127998572e+02,3.938322464392121560e+02,3.142495163458518732e+02,2.718981198191252702e+02,2.901828406037050740e+02,3.095037094727396720e+02,2.789324826409562093e+02,2.851272832493896203e+02,2.348440361199463666e+02,2.817316628947809818e+02,2.668279224743124587e+02,2.912534012148849456e+02,3.137238024972667745e+02,2.885453708792385328e+02,2.666024821436477623e+02,2.534674634274268499e+02,3.684098928955308452e+02,3.342712549471582406e+02,2.787082776491695313e+02,2.588391528052364947e+02,3.031862804393810507e+02,2.906666296957959617e+02,3.728909474381771361e+02,2.965612074347972111e+02,3.643332209284092187e+02,3.716073870244670729e+02,2.872053760965322908e+02,3.514728796925141978e+02,2.861099545862567197e+02,3.064238028134485035e+02,2.680621058859862273e+02,2.285074680492261621e+02,2.825979096005113433e+02,3.248462306152642327e+02,3.155754267613688171e+02,3.150318219935825255e+02,3.052031397648830762e+02,3.545840074393182704e+02,3.512507440657858524e+02,4.163076559010979736e+02,2.961749510209862706e+02,3.427489036829083489e+02,3.436448407999429264e+02,3.270649646330386986e+02,4.343811893425027506e+02,3.767936976480395970e+02,4.286211359798253966e+02,3.462132233872251277e+02,4.700345472414447272e+02,4.490366713950391500e+02,4.679204115609086898e+02,4.046376827527644764e+02,3.470139013151155041e+02,3.677409134113559617e+02,3.501435040186167953e+02,1.475163856663261015e+02,-2.573490210515910448e+01,3.201226100340020420e+00,-1.335042833575136090e+00,6.354024373461498731e-01,5.357547781176908996e-01,7.983843410158565357e-01,-2.150056419443421574e-01,9.142632366582051362e-02,-1.959613746101882686e-02,8.618918873392181212e-03,6.420557395877094474e-03,-1.413689449206352762e-03,-9.218024968755046635e-20,1.670057372074285277e-21,-1.903192045549790241e-21,1.178150481819435902e-21,-1.458883093072042075e-22,-8.505398725795394188e-23,-3.584670818194045837e-23,1.069549110202289210e-24,2.565491513490766482e-24,-2.025733272943794161e-24
5.600933218688636498e-18,5.784765707174779774e-17,-2.819859516638282584e-16,5.037748058926468205e-16,2.220089162997052751e-02,4.263992360992470698e-01,1.558124616631143233e+01,2.447685922548896826e+02,5.333824921741718299e+02,4.342746469015651769e+02,3.903087403761844598e+02,4.397335291010809897e+02,2.951107797937515898e+02,2.587811825395394294e+02,3.032285440203498297e+02,2.921692737201749992e+02,3.164047592974388863e+02,3.243316040500798749e+02,2.815435403931833207e+02,2.531934225026070919e+02,2.688016778631624675e+02,2.658879909238916639e+02,2.495725192672245782e+02,2.593298906154764722e+02,3.028999681121706544e+02,3.775299882927695876e+02,3.264564592560476513e+02,3.160059528073143156e+02,3.543453383811463482e+02,3.268657797051977241e+02,3.451142848486376806e+02,3.565868660604756997e+02,3.238122131181222016e+02,3.483781973153035096e+02,4.054355984212970156e+02,3.319726777279161638e+02,3.481839922093635096e+02,3.678463440501952846e+02,3.548155445902759197e+02,3.045748318256393077e+02,2.913336138572430514e+02,2.566809967521974727e+02,2.772033418780583816e+02,2.707206995165539638e+02,2.814373555383861571e+02,2.596031166460599025e+02,2.799883418122870467e+02,2.566727514160562578e+02,2.783397281070750751e+02,2.816508149936414043e+02,3.540476956158892676e+02,3.677384843368121778e+02,2.767306758941862768e+02,2.802909368968722674e+02,2.580511906699099995e+02,2.924544852097773742e+02,3.090388008838340852e+02,2.848169975434188359e+02,3.378226163616688495e+02,3.002980840960472619e+02,3.667244357590604977e+02,2.771701867876679444e+02,2.354586691296247238e+02,2.559023994572139316e+02,2.333440792094270648e+02,2.633178221760563247e+02,3.170242650941822262e+02,2.857705405393830915e+02,2.917099255355834089e+02,2.665545309327152381e+02,3.243997510641019630e+02,3.364897815453532530e+02,3.655768873122929676e+02,2.592371942653746260e+02,2.901116564182685238e+02,2.539966433623611408e+02,2.352300649451279924e+02,3.505285394350939896e+02,3.427852120152612656e+02,3.374462197094367184e+02,2.979823702856842829e+02,3.583712307394794720e+02,3.457981107914762902e+02,3.690898073558612396e+02,4.104011473688443630e+02,3.700866916872387833e+02,3.658591234226600477e+02,3.302255846812897175e+02,3.350447792974779304e+02,8.021642141519481584e+01,-8.833959065604142680e+00,3.684123949063831116e+00,-1.753427888490834530e+00,-1.478444705480436605e+00,-2.203185393997709962e+00,5.933198656628825285e-01,-2.522959564451710546e-01,5.407661650522088692e-02,-2.378437952546434350e-02,-1.771788041073247416e-02,3.901153600003095037e-03,-2.379284757912568541e-19,-5.319004224917913767e-20,1.065502868936439670e-20,-7.061986186013216603e-22,1.090081510812740007e-21,3.146851543797883239e-22,-1.443857958780746429e-22,-1.197272938823324889e-23,2.542160426656906702e-24,1.059288168998154113e-23
-1.725087204852240785e-16,5.334881040242305958e-16,-2.397564019493992192e-15,7.276565251341912249e-15,-4.684398736945249303e-02,-8.997044246274656931e-01,-3.287650382605135491e+01,7.861312097096143816e+02,5.059942234126293670e+02,4.334339926313596720e+02,3.552886882348209951e+02,4.059643939150785741e+02,3.039256326240869726e+02,2.295978112575683383e+02,2.754502300652274016e+02,2.391239632007796843e+02,2.828406500968621344e+02,2.682529492700395508e+02,2.813232792654519017e+02,2.663671704611188034e+02,2.672719525111988901e+02,3.001776595494600883e+02,2.900727923300198086e+02,3.050552983555742799e+02,3.131789960836397313e+02,3.237702393200924575e+02,3.305843064742443858e+02,3.021273414989381081e+02,3.630676048200805894e+02,3.827921298813274120e+02,3.494872329129733544e+02,3.010450670349280813e+02,2.744940818287456068e+02,3.164839838497169353e+02,3.601196816829439058e+02,3.225088312891681426e+02,3.914673581989547415e+02,3.945415399546637900e+02,3.923133358836781213e+02,3.379696947943094756e+02,2.910171581795962652e+02,2.867942185306707756e+02,2.937164926751894996e+02,3.140970089116706276e+02,2.782982526112931509e+02,2.689707243514587844e+02,2.942188678272805760e+02,2.804453666641380778e+02,3.415876252503049386e+02,2.686459570294322816e+02,3.117444031202844599e+02,3.587508392186262540e+02,2.656875662307144239e+02,2.849410188041460401e+02,2.930665013238977963e+02,2.485836655495714638e+02,3.485753605139246361e+02,2.411726643568855195e+02,3.082016817475793573e+02,3.043510835014691338e+02,3.282117888055590242e+02,2.621622917838546414e+02,2.389832248687283425e+02,2.832737548472921958e+02,2.936498674026838671e+02,2.504953878128641804e+02,2.688365659167660624e+02,2.581090945408635093e+02,2.425236744632572936e+02,2.796654643522294350e+02,3.040431229497846743e+02,3.284429170309792312e+02,3.392757367018000991e+02,2.499270024398361159e+02,2.807570634934545524e+02,2.093382773133656656e+02,2.410200818491594248e+02,3.042969996524665248e+02,2.905322777654355377e+02,2.992114157370369298e+02,3.451048157927478996e+02,3.648823385952971989e+02,3.278853016063084169e+02,3.199550592294458511e+02,3.968895003768862466e+02,3.427187956998211007e+02,3.706156296511719574e+02,3.819047885198308450e+02,3.063128951360266683e+02,2.876748601522219815e+02,1.972835559146760431e+01,-7.773519127688516051e+00,3.699741218986300595e+00,3.119525389530502402e+00,4.648731703621744593e+00,-1.251907750210192738e+00,5.323456730502709178e-01,-1.141019190928227039e-01,5.018515439155665087e-02,3.738481228622208413e-02,-8.231452727691471530e-03,-2.886955670129952409e-19,-1.194546697570744601e-19,3.155434562057740987e-20,-1.356544608287127300e-20,-1.069040816316546692e-21,2.141721321880994493e-21,-1.479311383675036888e-22,-7.565072411177703630e-23,-2.140555405032549701e-24,-2.207976298115681671e-23
-3.028543071770026962e-17,2.155915290808452951e-16,-7.765458174518999264e-16,1.549022774763422554e-15,4.506610093232706060e-02,8.655576240720813663e-01,3.175214621781271518e+01,4.756044508725413493e+02,4.869437240414286521e+02,4.198336504021439168e+02,4.087356846517238864e+02,3.979515978604217139e+02,2.912808872980428987e+02,2.421221254357868986e+02,3.110135190013266993e+02,3.499329376945063927e+02,2.732138005838467052e+02,2.859756361082655758e+02,2.793137188206640644e+02,2.565648458871332309e+02,2.538201283017594676e+02,3.395088982888250939e+02,3.292730966122555856e+02,3.047533558808432304e+02,2.818273512918096344e+02,3.263353258195366493e+02,3.212589991835743035e+02,2.652424561761288260e+02,3.880587387101972467e+02,3.792994595338552131e+02,3.445914266591339015e+02,3.077374449503600999e+02,2.896752989178201005e+02,2.916618394016762750e+02,3.238042617832431347e+02,3.487480787310297501e+02,3.599423049904675054e+02,3.831007105379595714e+02,3.961588654610584967e+02,3.321967910507986517e+02,3.099531612981421631e+02,3.246540751960912985e+02,2.985547820978474647e+02,3.065244632725706424e+02,2.820029574324985902e+02,3.400539692437604913e+02,3.296434108790372193e+02,2.852984878587959088e+02,3.877994157738227727e+02,2.949613332764848792e+02,2.956362329058737259e+02,2.488504929272716879e+02,2.538941795546234914e+02,2.986520200236655000e+02,3.402837625127659749e+02,2.435235458122267573e+02,3.344465418840730422e+02,2.676329896479606418e+02,3.017283110881406287e+02,2.977644309329790531e+02,3.182427488233308850e+02,2.344429327042604427e+02,2.708420004893802684e+02,3.093848418329859555e+02,3.172895215907922761e+02,2.633561521067126137e+02,2.293381370965151973e+02,2.460224202740500061e+02,2.296588604702521650e+02,2.766501298466161529e+02,2.559468461450979646e+02,3.071885615414695394e+02,3.407545458414275004e+02,2.633469361315537753e+02,3.015569944658676604e+02,2.852115135173607996e+02,2.882557877277409943e+02,2.996476100402310294e+02,2.606572264300546067e+02,3.026250433662060004e+02,3.478104862784289821e+02,3.107244052939833523e+02,3.026031245684050646e+02,2.667140717109568868e+02,3.414946825624566600e+02,2.922758529230849831e+02,3.123940013759888075e+02,3.989861409388963125e+02,3.829056500958899960e+02,2.568380883026090942e+02,1.671738292633345395e+02,7.511409614376124644e+00,-3.559323630660944815e+00,-3.001128937997724400e+00,-4.472296743456348977e+00,1.204393652146200644e+00,-5.121413692515220939e-01,1.097713685613193740e-01,-4.828045945958820556e-02,-3.596593326995806833e-02,7.919041488087764577e-03,-2.288405563309386476e-18,3.034848881304154523e-19,1.539794251387155423e-19,-3.835266592034653600e-20,-9.929550859285738952e-21,1.437135097820517503e-21,-4.713117909359811476e-22,2.222142105140038741e-22,5.838106913059278511e-23,7.418032507964785458e-24
6.671879952632803220e-16,-1.506681693002315022e-15,6.435067331851600460e-15,-2.000190735862316371e-14,1.915340263485579564e-01,3.678679391945469668e+00,6.960555046777476491e+02,4.395062276533619752e+02,4.285478749836348697e+02,3.711424917225381250e+02,3.107394033824243138e+02,3.156674727670737752e+02,2.513852466909275734e+02,2.891265274140583870e+02,2.942825077244375507e+02,3.308615195436876206e+02,2.813892129765308141e+02,2.997939154683659808e+02,2.945616722312483944e+02,2.832513029462482450e+02,2.330037367459812856e+02,2.859644367610408722e+02,3.157751057375758137e+02,2.820071620063876026e+02,3.101459651439607796e+02,3.268666367777018422e+02,3.052827891294076039e+02,2.675661852048589822e+02,3.977601239231427712e+02,3.649472939939508365e+02,3.728159618705815319e+02,3.312079579973055843e+02,3.076558301530826043e+02,3.090678677615771903e+02,3.088725389389699103e+02,3.514539688789383831e+02,2.936266830595348551e+02,3.370981406730901426e+02,3.569830384186398646e+02,3.581026276483773927e+02,3.643530323052408448e+02,3.465252779877728244e+02,2.912013215651208498e+02,2.570795871326061501e+02,2.731305561745024875e+02,3.370509726130641752e+02,3.024577166293409505e+02,2.827770613599716967e+02,2.823472235263831749e+02,3.308753781186295555e+02,3.328486765022341274e+02,2.726158151969282812e+02,2.751206377111519146e+02,3.039320685718005279e+02,3.123202649298728488e+02,2.495711364046906908e+02,3.301393414629990275e+02,2.565193593478675211e+02,2.872517573568854345e+02,2.535206636749962570e+02,2.909749650923026252e+02,2.617157097411159157e+02,3.030212458157490119e+02,2.774921719290931037e+02,2.625840630323119740e+02,2.872820805969400340e+02,2.285988619323535147e+02,2.212556023401850211e+02,2.622805816468106741e+02,2.567280229600898451e+02,2.548027307491969395e+02,2.875372298240657187e+02,3.260772628483206859e+02,2.661023176450154892e+02,3.075263142116088488e+02,3.703927615822698272e+02,3.121083046317614844e+02,2.818116972487862313e+02,2.057679074112082276e+02,2.732163837498850398e+02,3.477248497479785101e+02,2.950779113381005345e+02,3.294768154867712724e+02,2.575728257920491728e+02,2.747813396260058312e+02,2.584241103482198696e+02,2.485891024655347508e+02,3.031890913251959887e+02,2.828593789721732605e+02,2.777708221201700098e+02,2.779062962609131091e+02,1.816010260473767914e+02,-1.512737006206225132e+01,-1.275500425361008716e+01,-1.900756853994105100e+01,5.118755799407576745e+00,-2.176636018714722454e+00,4.665358609544967283e-01,-2.051952710116340117e-01,-1.528576883302573131e-01,3.365647059884865899e-02,-4.905179502541983989e-18,5.704069163037226562e-19,-5.206344628808692057e-19,-7.351474204029610442e-20,-5.266830694634992387e-20,-2.243795708036092885e-20,-2.104861357471361345e-21,7.304883347289596412e-23,5.242568006693471372e-23,-1.805375772366599832e-23
4.344712660412541973e-16,-1.130010384566554582e-15,4.356187134477345743e-15,-1.740311023712394138e-14,-1.474432462631632079e+00,-2.831854171556125621e+01,4.325327059884175469e+02,4.350737374009341352e+02,3.959484621161731184e+02,4.014457629039570747e+02,3.597665140034030742e+02,2.916392867523195491e+02,2.679874546586609085e+02,2.914550032771629731e+02,3.113753632871722630e+02,3.227277112729337318e+02,2.498540310014255681e+02,2.454754697331747764e+02,2.711281976433743921e+02,3.244749429980374771e+02,2.863069109898277702e+02,3.315108490156163157e+02,3.561454166737001401e+02,3.477469156761212048e+02,3.036495952155206624e+02,3.719940994097964335e+02,3.203974166710677878e+02,2.463886753511484073e+02,3.087819506056368368e+02,3.000261995414924172e+02,3.595160080925547277e+02,2.969971562826177092e+02,2.775650771033562592e+02,3.100933078517071522e+02,2.809521097737971331e+02,3.193601104305575404e+02,2.905011111902512653e+02,2.887013254527851132e+02,3.533450819001630521e+02,4.046702227317308029e+02,3.782048524077681009e+02,3.225046495181212549e+02,2.807495753787198964e+02,2.294627567871161204e+02,2.729140695005104931e+02,3.017420697494788442e+02,3.201298938784710799e+02,3.259294697386659436e+02,2.714426494877168352e+02,3.704472670512520267e+02,3.177889998115622348e+02,3.069777289252668879e+02,2.829628366972061144e+02,3.166965841249676146e+02,2.741515609001603480e+02,2.576291749954426109e+02,3.071260193082885053e+02,2.528460869047930544e+02,3.176243719718085003e+02,2.486351096672663914e+02,2.420656246564670084e+02,2.719470350848727094e+02,3.708044673015725152e+02,2.420679326177090047e+02,2.596265419140553377e+02,3.125112752137964662e+02,2.340932310252829893e+02,2.267923744146059448e+02,3.044591537272043524e+02,2.958852588261341339e+02,2.776009377829336131e+02,2.542266567153772314e+02,2.895071401135259634e+02,2.907674345223036312e+02,2.965739976422293580e+02,3.167273214876436214e+02,2.995354125601266446e+02,2.239421695280911990e+02,2.153251881873803200e+02,2.495973325308458186e+02,3.622843517211272797e+02,3.049081966114252964e+02,3.842298581857861564e+02,2.513908894522649859e+02,2.293701175025215093e+02,1.884037222235320428e+02,2.468680691531168350e+02,2.508348221918173806e+02,2.813306513968748845e+02,3.097488234064164203e+02,3.003742805961933868e+02,2.045227842158930969e+02,2.893848512088669622e+02,2.373487151386204914e+02,3.384522600715264957e+02,-3.940427642449068202e+01,1.675578416279669014e+01,-3.591401650595713591e+00,1.579596975670628956e+00,1.176701300200957201e+00,-2.590881305772123611e-01,-3.122200873115774982e-17,-6.056771248767282134e-18,-4.832547063967165861e-18,-9.049431781375355997e-19,-1.264299132742452616e-19,-7.672702414403478530e-20,-8.813188616360389223e-21,-4.638451385320327144e-22,3.982946850301276228e-22,-5.999380095545400648e-22
